Scenario,carWidth,carLength,ratioAutonomousCars,humanViewLength,autonomousViewLength,actPeriod,Driver,Route,DrivingTime
nl.rug.dmas.trafficdemo.Scenario@4e1d422d(seed: 1445419841758),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,81.496765
nl.rug.dmas.trafficdemo.Scenario@4e1d422d(seed: 1445419841758),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,13.330078
nl.rug.dmas.trafficdemo.Scenario@4e1d422d(seed: 1445419841758),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,188.2972
nl.rug.dmas.trafficdemo.Scenario@4e1d422d(seed: 1445419841758),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 0,102.20839
nl.rug.dmas.trafficdemo.Scenario@4e1d422d(seed: 1445419841758),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 0,100.29219
nl.rug.dmas.trafficdemo.Scenario@4e1d422d(seed: 1445419841758),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,98.02608
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,13.149956
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,13.349953
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,12.599884
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,23.099804
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,22.033121
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,19.749716
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,20.099693
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,22.682987
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,19.249706
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,29.866331
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,19.616367
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,18.616383
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,36.18287
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,19.666367
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,24.532959
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,59.405365
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,56.906124
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,61.639633
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,49.40702
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,48.573856
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,52.208336
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,99.32536
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 1,128.30937
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,54.98777
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 0,123.859085
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,108.60892
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,133.25812
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,55.00235
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,60.89901
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,60.14821
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,59.16411
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,78.984245
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,126.35433
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 1,125.637375
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,64.5954
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,35.54132
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,36.924316
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,35.557983
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,80.47566
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,41.656494
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,41.93976
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,85.040596
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,46.355347
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,35.774597
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,127.96265
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,130.69379
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 1,67.53351
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,59.435486
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,103.174805
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,70.68274
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,123.919754
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,122.58675
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,120.853836
nl.rug.dmas.trafficdemo.Scenario@4667ae56(seed: 1445419841651),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,113.538956
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,12.4333
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,12.916626
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,14.333271
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,12.749926
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,16.9332
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,18.516514
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,21.866423
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,23.866331
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,27.34963
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,24.71629
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,23.732971
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,64.63413
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,58.16878
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,58.769333
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,48.219784
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,72.20378
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,78.53737
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,53.938488
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,52.188755
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,51.18882
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,82.43858
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,21.604614
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,18.703995
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,83.17252
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,23.221626
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,22.838211
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,18.920708
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,16.520195
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,16.20346
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,16.553535
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,93.79199
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,16.703568
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,16.87027
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,12.185936
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 0,80.59363
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,12.902756
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,15.336609
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,108.67871
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,19.620857
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,102.07927
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,26.3693
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,26.41851
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,33.98481
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,30.700043
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,101.64912
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,61.54042
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,61.639763
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,57.485962
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,145.91986
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,107.42804
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,136.31662
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,96.92633
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,59.5188
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,58.55237
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,59.052246
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,144.56366
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,113.240265
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,59.935364
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,11.813782
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,110.08978
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,134.99286
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,72.04907
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,17.795654
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,17.529053
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,18.262207
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,19.211975
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,19.445267
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,19.678543
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,39.007156
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 1,175.4958
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,43.989273
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 0,60.601883
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,43.356094
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,44.87239
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,43.422745
nl.rug.dmas.trafficdemo.Scenario@6a4f787b(seed: 1445419841638),1.47-2.55,2.54-6.0,0.2,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,42.5063
nl.rug.dmas.trafficdemo.Scenario@754ba872(seed: 1445419841653),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,12.733295
nl.rug.dmas.trafficdemo.Scenario@754ba872(seed: 1445419841653),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,14.116608
nl.rug.dmas.trafficdemo.Scenario@754ba872(seed: 1445419841653),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,12.833265
nl.rug.dmas.trafficdemo.Scenario@754ba872(seed: 1445419841653),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,16.166548
nl.rug.dmas.trafficdemo.Scenario@754ba872(seed: 1445419841653),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,19.499859
nl.rug.dmas.trafficdemo.Scenario@754ba872(seed: 1445419841653),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,16.799772
nl.rug.dmas.trafficdemo.Scenario@754ba872(seed: 1445419841653),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,18.533096
nl.rug.dmas.trafficdemo.Scenario@754ba872(seed: 1445419841653),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,24.066433
nl.rug.dmas.trafficdemo.Scenario@754ba872(seed: 1445419841653),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,18.416386
nl.rug.dmas.trafficdemo.Scenario@754ba872(seed: 1445419841653),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,15.633095
