Scenario,carWidth,carLength,ratioAutonomousCars,humanViewLength,autonomousViewLength,actPeriod,Driver,Route,DrivingTime
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,35.916122
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.332993
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.783016
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.799698
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.23304
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.866379
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.649715
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.749714
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.199722
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.216404
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.083103
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.233116
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.466557
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,56.44969
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.25066
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.501019
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.701439
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.435162
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.80233
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.319294
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.519535
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.569778
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.786491
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.336395
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,13.6195755
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,73.903885
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.687325
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.053642
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.503525
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.070099
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.836502
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.553108
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.002991
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.753151
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,86.42368
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.58709
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.286812
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.253471
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.953194
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.036331
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,84.776
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.020302
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.653557
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.786705
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.6033325
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.720024
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.753365
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.903397
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,88.52898
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,81.09601
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.8209
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.620262
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,57.061066
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,21.268776
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.43457
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.416977
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.016037
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,56.99003
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,45.970398
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,24.680534
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,23.146255
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.21209
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,43.499565
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,21.944641
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.344543
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.12793
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.211731
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,41.94525
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,21.944641
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.944397
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.295288
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.778748
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.762085
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.162231
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.462402
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.829224
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.962769
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.596436
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.229614
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.546204
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.579773
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.046326
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.529785
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.0130005
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.663086
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.229614
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,68.51849
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,59.15222
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.828735
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.912048
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.078918
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.978943
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.51239
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.595703
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.945618
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,69.28308
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,68.88318
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.84491
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.895142
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.895386
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.078918
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,70.399475
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,42.872864
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.694458
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,23.16101
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,36.407776
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,31.708923
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,26.42688
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,26.093628
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,25.810364
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,25.310486
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,23.444275
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,33.391846
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,27.926514
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,28.09314
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,27.793213
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,29.359497
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,26.74347
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,31.792236
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,27.926514
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,26.593506
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,33.44185
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,28.909622
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,28.143143
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,27.526627
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,26.476883
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,25.227188
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,23.76088
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,21.378128
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,35.674637
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.928726
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,36.441116
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.228409
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,35.424698
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,23.02771
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,34.80818
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,25.310486
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,35.807938
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,27.143372
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,28.99292
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,28.842957
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,43.00618
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,29.459473
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,29.142883
nl.rug.dmas.trafficdemo.Scenario@52af6cff(seed: 1445423745202),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,27.093384
nl.rug.dmas.trafficdemo.Scenario@ae45eb6(seed: 1445423745330),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,12.2499695
nl.rug.dmas.trafficdemo.Scenario@ae45eb6(seed: 1445423745330),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,12.049942
nl.rug.dmas.trafficdemo.Scenario@ae45eb6(seed: 1445423745330),1.47-2.55,2.54-6.0,0.3,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.98323
