Scenario,carWidth,carLength,ratioAutonomousCars,viewLength,actPeriod,Driver,Route,DrivingTime
nl.rug.dmas.trafficdemo.Scenario@28cc6a8(seed: 1445325054273),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,34.69947
nl.rug.dmas.trafficdemo.Scenario@28cc6a8(seed: 1445325054273),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,34.38281
nl.rug.dmas.trafficdemo.Scenario@28cc6a8(seed: 1445325054273),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,43.01601
nl.rug.dmas.trafficdemo.Scenario@1c10945d(seed: 1445325053567),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,25.78303
nl.rug.dmas.trafficdemo.Scenario@1c10945d(seed: 1445325053567),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,42.316177
nl.rug.dmas.trafficdemo.Scenario@1c10945d(seed: 1445325053567),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,42.83268
nl.rug.dmas.trafficdemo.Scenario@1c10945d(seed: 1445325053567),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,45.265976
nl.rug.dmas.trafficdemo.Scenario@230a22c1(seed: 1445325055043),1.47-2.55,2.54-6.0,0.70000005,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,29.166378
nl.rug.dmas.trafficdemo.Scenario@230a22c1(seed: 1445325055043),1.47-2.55,2.54-6.0,0.70000005,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,28.83301
nl.rug.dmas.trafficdemo.Scenario@230a22c1(seed: 1445325055043),1.47-2.55,2.54-6.0,0.70000005,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,28.999598
nl.rug.dmas.trafficdemo.Scenario@230a22c1(seed: 1445325055043),1.47-2.55,2.54-6.0,0.70000005,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.666214
nl.rug.dmas.trafficdemo.Scenario@230a22c1(seed: 1445325055043),1.47-2.55,2.54-6.0,0.70000005,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,29.166222
nl.rug.dmas.trafficdemo.Scenario@230a22c1(seed: 1445325055043),1.47-2.55,2.54-6.0,0.70000005,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.08289
nl.rug.dmas.trafficdemo.Scenario@230a22c1(seed: 1445325055043),1.47-2.55,2.54-6.0,0.70000005,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,29.099556
nl.rug.dmas.trafficdemo.Scenario@230a22c1(seed: 1445325055043),1.47-2.55,2.54-6.0,0.70000005,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,29.149555
nl.rug.dmas.trafficdemo.Scenario@54dfd702(seed: 1445325053646),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.383041
nl.rug.dmas.trafficdemo.Scenario@54dfd702(seed: 1445325053646),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 1 to 3,30.9829
nl.rug.dmas.trafficdemo.Scenario@54dfd702(seed: 1445325053646),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,35.94958
nl.rug.dmas.trafficdemo.Scenario@54dfd702(seed: 1445325053646),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 1 to 3,38.93274
nl.rug.dmas.trafficdemo.Scenario@54dfd702(seed: 1445325053646),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,42.982746
nl.rug.dmas.trafficdemo.Scenario@54dfd702(seed: 1445325053646),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,42.31602
nl.rug.dmas.trafficdemo.Scenario@54dfd702(seed: 1445325053646),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,41.499367
nl.rug.dmas.trafficdemo.Scenario@54dfd702(seed: 1445325053646),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,40.816044
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.84964
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.86629
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,32.016273
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,30.249556
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,37.74952
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,37.016136
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,36.56611
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,36.216114
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,36.64944
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,40.299385
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,38.382748
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,39.71606
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,42.149357
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,40.849377
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,43.399338
nl.rug.dmas.trafficdemo.Scenario@397286ca(seed: 1445325053563),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,43.132675
nl.rug.dmas.trafficdemo.Scenario@c8ed68a(seed: 1445325054296),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 1 to 3,34.416172
nl.rug.dmas.trafficdemo.Scenario@c8ed68a(seed: 1445325054296),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 1 to 3,37.68285
nl.rug.dmas.trafficdemo.Scenario@c8ed68a(seed: 1445325054296),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,42.599506
nl.rug.dmas.trafficdemo.Scenario@c8ed68a(seed: 1445325054296),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,41.682823
nl.rug.dmas.trafficdemo.Scenario@c8ed68a(seed: 1445325054296),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,41.466133
nl.rug.dmas.trafficdemo.Scenario@c8ed68a(seed: 1445325054296),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,41.832752
nl.rug.dmas.trafficdemo.Scenario@c8ed68a(seed: 1445325054296),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,42.116028
nl.rug.dmas.trafficdemo.Scenario@c8ed68a(seed: 1445325054296),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,42.31602
nl.rug.dmas.trafficdemo.Scenario@741854be(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,28.683052
nl.rug.dmas.trafficdemo.Scenario@741854be(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,29.383018
nl.rug.dmas.trafficdemo.Scenario@741854be(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 1 to 3,36.099606
nl.rug.dmas.trafficdemo.Scenario@741854be(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.349567
nl.rug.dmas.trafficdemo.Scenario@741854be(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.532856
nl.rug.dmas.trafficdemo.Scenario@741854be(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.816166
nl.rug.dmas.trafficdemo.Scenario@741854be(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.7495
nl.rug.dmas.trafficdemo.Scenario@741854be(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,34.09948
nl.rug.dmas.trafficdemo.Scenario@741854be(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.23284
nl.rug.dmas.trafficdemo.Scenario@741854be(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,31.616184
nl.rug.dmas.trafficdemo.Scenario@49c0c8b3(seed: 1445325055025),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 1 to 3,41.81613
nl.rug.dmas.trafficdemo.Scenario@49c0c8b3(seed: 1445325055025),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,46.366116
nl.rug.dmas.trafficdemo.Scenario@664ce898(seed: 1445325053570),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,31.216347
nl.rug.dmas.trafficdemo.Scenario@664ce898(seed: 1445325053570),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,30.866325
nl.rug.dmas.trafficdemo.Scenario@664ce898(seed: 1445325053570),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,30.682905
nl.rug.dmas.trafficdemo.Scenario@664ce898(seed: 1445325053570),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.416245
nl.rug.dmas.trafficdemo.Scenario@664ce898(seed: 1445325053570),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,38.01617
nl.rug.dmas.trafficdemo.Scenario@664ce898(seed: 1445325053570),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,38.949448
nl.rug.dmas.trafficdemo.Scenario@664ce898(seed: 1445325053570),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,38.382748
nl.rug.dmas.trafficdemo.Scenario@664ce898(seed: 1445325053570),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,38.399414
nl.rug.dmas.trafficdemo.Scenario@664ce898(seed: 1445325053570),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,37.799423
nl.rug.dmas.trafficdemo.Scenario@664ce898(seed: 1445325053570),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,37.466095
nl.rug.dmas.trafficdemo.Scenario@664ce898(seed: 1445325053570),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,37.549427
nl.rug.dmas.trafficdemo.Scenario@664ce898(seed: 1445325053570),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,43.716
nl.rug.dmas.trafficdemo.Scenario@664ce898(seed: 1445325053570),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,39.06607
nl.rug.dmas.trafficdemo.Scenario@664ce898(seed: 1445325053570),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,39.566063
nl.rug.dmas.trafficdemo.Scenario@1c7783ea(seed: 1445325055025),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 1 to 3,41.81613
nl.rug.dmas.trafficdemo.Scenario@1c7783ea(seed: 1445325055025),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,46.382782
nl.rug.dmas.trafficdemo.Scenario@1b4ed400(seed: 1445325053641),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,AutonomousDriver,From 1 to 3,25.499702
nl.rug.dmas.trafficdemo.Scenario@1b4ed400(seed: 1445325053641),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,30.466358
nl.rug.dmas.trafficdemo.Scenario@1b4ed400(seed: 1445325053641),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,30.099667
nl.rug.dmas.trafficdemo.Scenario@1b4ed400(seed: 1445325053641),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,34.91621
nl.rug.dmas.trafficdemo.Scenario@1b4ed400(seed: 1445325053641),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,34.29952
nl.rug.dmas.trafficdemo.Scenario@1b4ed400(seed: 1445325053641),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 1 to 3,46.582623
nl.rug.dmas.trafficdemo.Scenario@1b4ed400(seed: 1445325053641),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 1 to 3,49.215916
nl.rug.dmas.trafficdemo.Scenario@603ac1f2(seed: 1445325054283),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.266315
nl.rug.dmas.trafficdemo.Scenario@15d1e713(seed: 1445325055044),1.47-2.55,2.54-6.0,0.70000005,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,28.54972
nl.rug.dmas.trafficdemo.Scenario@a756b37(seed: 1445325053636),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,38.849472
nl.rug.dmas.trafficdemo.Scenario@a756b37(seed: 1445325053636),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,41.249477
nl.rug.dmas.trafficdemo.Scenario@a756b37(seed: 1445325053636),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,45.46613
nl.rug.dmas.trafficdemo.Scenario@a756b37(seed: 1445325053636),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,51.68256
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,30.099697
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.199686
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.083002
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 1 to 3,30.049587
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.26624
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 1 to 3,30.932861
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.58282
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.632835
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,31.432854
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,31.599518
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,31.532852
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,30.599533
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,31.516186
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,31.332855
nl.rug.dmas.trafficdemo.Scenario@14450ae7(seed: 1445325054298),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.849545
nl.rug.dmas.trafficdemo.Scenario@54f40b08(seed: 1445325054275),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,36.899593
nl.rug.dmas.trafficdemo.Scenario@54f40b08(seed: 1445325054275),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 1 to 3,30.282875
nl.rug.dmas.trafficdemo.Scenario@54f40b08(seed: 1445325054275),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,36.16624
nl.rug.dmas.trafficdemo.Scenario@54f40b08(seed: 1445325054275),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,35.032867
nl.rug.dmas.trafficdemo.Scenario@54f40b08(seed: 1445325054275),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,34.916164
nl.rug.dmas.trafficdemo.Scenario@54f40b08(seed: 1445325054275),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,35.53279
nl.rug.dmas.trafficdemo.Scenario@54f40b08(seed: 1445325054275),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,34.38281
nl.rug.dmas.trafficdemo.Scenario@1c404baf(seed: 1445325054305),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,30.299694
nl.rug.dmas.trafficdemo.Scenario@635e6b72(seed: 1445325053626),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,29.249638
nl.rug.dmas.trafficdemo.Scenario@635e6b72(seed: 1445325053626),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,34.716293
nl.rug.dmas.trafficdemo.Scenario@635e6b72(seed: 1445325053626),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.466263
nl.rug.dmas.trafficdemo.Scenario@635e6b72(seed: 1445325053626),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,31.999561
nl.rug.dmas.trafficdemo.Scenario@635e6b72(seed: 1445325053626),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.216183
nl.rug.dmas.trafficdemo.Scenario@635e6b72(seed: 1445325053626),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,31.982845
nl.rug.dmas.trafficdemo.Scenario@635e6b72(seed: 1445325053626),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,34.782803
nl.rug.dmas.trafficdemo.Scenario@635e6b72(seed: 1445325053626),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.03283
nl.rug.dmas.trafficdemo.Scenario@635e6b72(seed: 1445325053626),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,35.199463
nl.rug.dmas.trafficdemo.Scenario@635e6b72(seed: 1445325053626),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,35.0328
nl.rug.dmas.trafficdemo.Scenario@635e6b72(seed: 1445325053626),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,34.132812
nl.rug.dmas.trafficdemo.Scenario@635e6b72(seed: 1445325053626),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,37.616093
nl.rug.dmas.trafficdemo.Scenario@635e6b72(seed: 1445325053626),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,50.399357
nl.rug.dmas.trafficdemo.Scenario@1cd4afd4(seed: 1445325055046),1.47-2.55,2.54-6.0,0.70000005,4.0-12.0,100.0,AutonomousDriver,From 1 to 3,50.932655
nl.rug.dmas.trafficdemo.Scenario@1cd4afd4(seed: 1445325055046),1.47-2.55,2.54-6.0,0.70000005,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,56.1993
nl.rug.dmas.trafficdemo.Scenario@21832ae6(seed: 1445325053596),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,30.399693
nl.rug.dmas.trafficdemo.Scenario@21832ae6(seed: 1445325053596),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.916346
nl.rug.dmas.trafficdemo.Scenario@21832ae6(seed: 1445325053596),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,32.832947
nl.rug.dmas.trafficdemo.Scenario@21832ae6(seed: 1445325053596),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,31.066246
nl.rug.dmas.trafficdemo.Scenario@21832ae6(seed: 1445325053596),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.649586
nl.rug.dmas.trafficdemo.Scenario@21832ae6(seed: 1445325053596),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,33.516155
nl.rug.dmas.trafficdemo.Scenario@21832ae6(seed: 1445325053596),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,39.849434
nl.rug.dmas.trafficdemo.Scenario@24759265(seed: 1445325054300),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 1 to 3,25.566376
nl.rug.dmas.trafficdemo.Scenario@24759265(seed: 1445325054300),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 1 to 3,28.716265
nl.rug.dmas.trafficdemo.Scenario@24759265(seed: 1445325054300),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,34.849625
nl.rug.dmas.trafficdemo.Scenario@24759265(seed: 1445325054300),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.566277
nl.rug.dmas.trafficdemo.Scenario@24759265(seed: 1445325054300),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.532913
nl.rug.dmas.trafficdemo.Scenario@217e9fe8(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.649704
nl.rug.dmas.trafficdemo.Scenario@217e9fe8(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,37.682888
nl.rug.dmas.trafficdemo.Scenario@1b9523c8(seed: 1445325055050),1.47-2.55,2.54-6.0,0.8000001,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,36.149605
nl.rug.dmas.trafficdemo.Scenario@1b9523c8(seed: 1445325055050),1.47-2.55,2.54-6.0,0.8000001,4.0-12.0,100.0,HumanDriver,From 0 to 3,34.56625
nl.rug.dmas.trafficdemo.Scenario@33b44e59(seed: 1445325053627),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,27.983025
nl.rug.dmas.trafficdemo.Scenario@33b44e59(seed: 1445325053627),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,40.26621
nl.rug.dmas.trafficdemo.Scenario@33b44e59(seed: 1445325053627),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,34.682804
nl.rug.dmas.trafficdemo.Scenario@33b44e59(seed: 1445325053627),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,42.51614
nl.rug.dmas.trafficdemo.Scenario@33b44e59(seed: 1445325053627),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,40.81611
nl.rug.dmas.trafficdemo.Scenario@7b9dd3cd(seed: 1445325054278),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,29.766369
nl.rug.dmas.trafficdemo.Scenario@7b9dd3cd(seed: 1445325054278),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.116322
nl.rug.dmas.trafficdemo.Scenario@7b9dd3cd(seed: 1445325054278),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.899532
nl.rug.dmas.trafficdemo.Scenario@7b9dd3cd(seed: 1445325054278),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.599495
nl.rug.dmas.trafficdemo.Scenario@7b9dd3cd(seed: 1445325054278),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,33.749485
nl.rug.dmas.trafficdemo.Scenario@7b9dd3cd(seed: 1445325054278),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.066177
nl.rug.dmas.trafficdemo.Scenario@15e4dbfb(seed: 1445325053629),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.63299
